Area,Item,Year,c_t,delta_c_t,delta_c_t_converted
Hungary,Wood-based panels,2015,29726.460568181494,-329.0440710167459,-3.42451175091038e-08
Hungary,Wood-based panels,2016,30021.70676851912,-295.24620033762767,-3.072761892787274e-08
Hungary,Wood-based panels,2017,30348.17340226475,-326.4666337456292,-3.3976871854505024e-08
Hungary,Wood-based panels,2018,30610.265185148724,-262.0917828839738,-2.7277087459130736e-08
Hungary,Wood-based panels,2019,31132.254458875384,-521.98927372666,-5.432580493556891e-08
Hungary,Wood-based panels,2020,31217.267159277526,-85.01270040214149,-8.847659543117585e-09
Hungary,Wood-based panels,2021,31140.514981329434,76.75217794809214,7.9879492883441e-09
Hungary,Wood-based panels,2022,31191.93524710659,-51.4202657771566,-5.35154162920158e-09
Iceland,Wood-based panels,2006,988.1210906064978,988.1210906064978,9.288392440750427e-08
Iceland,Wood-based panels,2007,991.1991223196204,-3.078031713122641,-2.8933666904134416e-10
Iceland,Wood-based panels,2008,994.0122495629277,-2.8131272433072354,-2.644355036037745e-10
Iceland,Wood-based panels,2009,984.9049876260588,9.107261936868895,8.560876165331683e-10
Iceland,Wood-based panels,2010,971.0504432797142,13.854544346344596,1.3023347664570383e-09
Iceland,Wood-based panels,2011,965.3947730044723,5.655670275241846,5.316361074702863e-10
Iceland,Wood-based panels,2012,961.1688772037112,4.225895800761123,3.9723652277370453e-10
Iceland,Wood-based panels,2013,956.6557537099632,4.513123493748026,4.24236083431561e-10
Iceland,Wood-based panels,2014,952.0157490446345,4.640004665328661,4.361629831424028e-10
Iceland,Wood-based panels,2015,952.509032215817,-0.4932831711824974,-4.6368888610085686e-11
Iceland,Wood-based panels,2016,955.0540847153962,-2.545052499579242,-2.392363306798277e-10
Iceland,Wood-based panels,2017,959.5300627441728,-4.475978028776581,-4.207443893534884e-10
Iceland,Wood-based panels,2018,962.955172127736,-3.4251093835631536,-3.2196216040186347e-10
Iceland,Wood-based panels,2019,970.7780618763566,-7.822889748620582,-7.353559264817661e-10
Iceland,Wood-based panels,2020,976.3540680887996,-5.576006212443076,-5.241476418790358e-10
Iceland,Wood-based panels,2021,978.8733532174786,-2.5192851286789164,-2.368141836842435e-10
Iceland,Wood-based panels,2022,979.9263373712395,-1.0529841537609173,-9.898108791524436e-11
Ireland,Wood-based panels,2006,15049.166158732267,15049.166158732267,2.0734403940585e-06
Ireland,Wood-based panels,2007,15083.406283809172,-34.240125076905315,-4.717527714376134e-09
Ireland,Wood-based panels,2008,15009.952401813232,73.45388199593981,1.0120311279998376e-08
Ireland,Wood-based panels,2009,15013.527597666576,-3.5751958533437573,-4.925824740590053e-10
Ireland,Wood-based panels,2010,15017.203305956404,-3.6757082898275257,-5.064308523487057e-10
Ireland,Wood-based panels,2011,15012.530957036668,4.6723489197356685,6.437457652558492e-10
Ireland,Wood-based panels,2012,15024.267373553943,-11.736416517274847,-1.6170171710339463e-09
Ireland,Wood-based panels,2013,15001.998197303432,22.26917625051101,3.0681972072868252e-09
Ireland,Wood-based panels,2014,15035.998008345512,-33.99981104208018,-4.684417785107627e-09
Ireland,Wood-based panels,2015,15160.583163657458,-124.58515531194644,-1.7165063552305304e-08
Ireland,Wood-based panels,2016,15265.538740314285,-104.95557665682645,-1.4460544187406293e-08
Ireland,Wood-based panels,2017,15343.980223923587,-78.44148360930194,-1.0807491855024172e-08
Ireland,Wood-based panels,2018,15438.107461947578,-94.1272380239916,-1.296863995264334e-08
Ireland,Wood-based panels,2019,15528.842501383138,-90.73503943555988,-1.2501270431718663e-08
Ireland,Wood-based panels,2020,15437.509193201722,91.33330818141621,1.2583698559036632e-08
Ireland,Wood-based panels,2021,15255.09362768255,182.41556551917165,2.5132807895340367e-08
Ireland,Wood-based panels,2022,15096.776422662662,158.3172050198882,2.1812589780743698e-08
Italy,Wood-based panels,2006,219420.17450988697,219420.17450988697,7.049971871337862e-06
Italy,Wood-based panels,2007,219501.10688943043,-80.93237954346114,-2.60035796861574e-09
Italy,Wood-based panels,2008,219626.4413190092,-125.33442957876832,-4.026996173046422e-09
Italy,Wood-based panels,2009,218337.3692326802,1289.0720863289898,4.141789591155708e-08
Italy,Wood-based panels,2010,217528.48639877324,808.8828339069732,2.5989411588929624e-08
Italy,Wood-based panels,2011,217592.2424772033,-63.7560784300731,-2.048483283557742e-09
Italy,Wood-based panels,2012,217624.03031365387,-31.787836450559553,-1.0213434262720232e-09
Italy,Wood-based panels,2013,217982.3167984229,-358.2864847690216,-1.1511747473285816e-08
Italy,Wood-based panels,2014,218338.93261118434,-356.61581276144716,-1.1458068769010146e-08
Italy,Wood-based panels,2015,219348.00494414562,-1009.0723329612811,-3.242150171201215e-08
Italy,Wood-based panels,2016,220297.44251204157,-949.4375678959477,-3.0505436258124285e-08
Italy,Wood-based panels,2017,220706.95838147955,-409.51586943797884,-1.3157747991282038e-08
Italy,Wood-based panels,2018,220938.5231245294,-231.56474304985022,-7.44017695064527e-09
Italy,Wood-based panels,2019,221757.60200102068,-819.0788764912868,-2.6317010514502145e-08
Italy,Wood-based panels,2020,221465.5157814272,292.0862195934751,9.384732451056486e-09
Italy,Wood-based panels,2021,220571.89221449586,893.6235669313464,2.871213198377401e-08
Italy,Wood-based panels,2022,220049.41003438152,522.4821801143407,1.678735641018009e-08
Latvia,Wood-based panels,2006,10293.929236679607,10293.929236679607,1.543086351072597e-06
Latvia,Wood-based panels,2007,10057.95217671126,235.97705996834702,3.537356552888546e-08
Latvia,Wood-based panels,2008,9942.929236234591,115.02294047666874,1.7242233303619858e-08
Latvia,Wood-based panels,2009,9853.703951790014,89.22528444457748,1.3375098607284403e-08
Latvia,Wood-based panels,2010,9808.387193638671,45.31675815134258,6.793098084356985e-09
Latvia,Wood-based panels,2011,9760.882440170342,47.504753468329,7.121084184924112e-09
Latvia,Wood-based panels,2012,9723.557691878112,37.32474829223065,5.595075342245036e-09
Latvia,Wood-based panels,2013,9691.107550842398,32.450141035713386,4.864359232640469e-09
Latvia,Wood-based panels,2014,9711.138124938383,-20.030574095984775,-3.0026343470020155e-09
Latvia,Wood-based panels,2015,9684.535614087956,26.60251085042728,3.987784494504259e-09
Latvia,Wood-based panels,2016,9749.371324085794,-64.83570999783842,-9.71903894610768e-09
Latvia,Wood-based panels,2017,9769.885666499571,-20.51434241377683,-3.0751524565695785e-09
Latvia,Wood-based panels,2018,9821.377965562011,-51.49229906244,-7.718827479936027e-09
Latvia,Wood-based panels,2019,10033.385366009185,-212.0074004471735,-3.178045219027942e-08
Latvia,Wood-based panels,2020,10118.24278554904,-84.85741953985598,-1.2720344473771552e-08
Latvia,Wood-based panels,2021,10252.744970300655,-134.50218475161455,-2.016222189872054e-08
Latvia,Wood-based panels,2022,10322.432657775247,-69.68768747459217,-1.0446362793780187e-08
Liechtenstein,Wood-based panels,2006,6.714671040280712,6.714671040280712,4.063239018434707e-07
Liechtenstein,Wood-based panels,2007,6.903446137959674,-0.1887750976789615,-1.1423319742643905e-08
Liechtenstein,Wood-based panels,2008,7.097528426011763,-0.1940822880520896,-1.1744472973725403e-08
Liechtenstein,Wood-based panels,2009,7.297067109867163,-0.1995386838553994,-1.2074655051075613e-08
Liechtenstein,Wood-based panels,2010,7.5022155896916525,-0.2051484798244898,-1.2414119810113353e-08
Liechtenstein,Wood-based panels,2011,7.713131578316683,-0.2109159886250307,-1.2763128222542499e-08
Liechtenstein,Wood-based panels,2012,7.9299772224849105,-0.21684564416822738,-1.312194859698019e-08
Liechtenstein,Wood-based panels,2013,8.152919227504407,-0.22294200501949657,-1.3490856785225539e-08
Liechtenstein,Wood-based panels,2014,8.382128985407377,-0.2292097579029697,-1.3870136394327137e-08
Liechtenstein,Wood-based panels,2015,8.61778270671191,-0.23565372130453355,-1.4260079004613294e-08
Liechtenstein,Wood-based panels,2016,8.860061555888057,-0.24227884917614695,-1.4660984393850853e-08
Liechtenstein,Wood-based panels,2017,9.109151790632373,-0.24909023474431535,-1.5073160767706806e-08
Liechtenstein,Wood-based panels,2018,9.36524490505801,-0.25609311442563687,-1.5496924996689192e-08
Liechtenstein,Wood-based panels,2019,9.62853777691042,-0.26329287185241057,-1.5932602859748123e-08
Liechtenstein,Wood-based panels,2020,9.899232818921867,-0.2706950420114467,-1.6380529294727e-08
Liechtenstein,Wood-based panels,2021,8.493322224644368,1.4059105942774988,8.507566117282556e-08
Liechtenstein,Wood-based panels,2022,7.047886103625424,1.4454361210189441,8.746746356368864e-08
Lithuania,Wood-based panels,2006,48890.47674610171,48890.47674610171,7.249010068438304e-06
Lithuania,Wood-based panels,2007,48150.19391860536,740.282827496354,1.0976202375528954e-07
Lithuania,Wood-based panels,2008,47651.35265857407,498.8412600312877,7.396338831585614e-08
Lithuania,Wood-based panels,2009,47231.23234073835,420.1203178357173,6.229140349279669e-08
Lithuania,Wood-based panels,2010,46843.311640455984,387.92070028236776,5.7517153631085025e-08
Lithuania,Wood-based panels,2011,46505.928569670046,337.3830707859379,5.002391958149406e-08
Lithuania,Wood-based panels,2012,46351.3046333315,154.62393633854663,2.292615138855362e-08
Lithuania,Wood-based panels,2013,46283.524935479414,67.77969785208552,1.0049722254030809e-08
Lithuania,Wood-based panels,2014,46202.82604171178,80.69889376763604,1.1965256474617437e-08
Lithuania,Wood-based panels,2015,46370.83575686593,-168.00971515414858,-2.4910866037831887e-08
Lithuania,Wood-based panels,2016,46524.34185920244,-153.5061023365124,-2.2760409704796466e-08
Lithuania,Wood-based panels,2017,46716.52610129256,-192.184242090123,-2.849523258162069e-08
Lithuania,Wood-based panels,2018,47085.35097782965,-368.82487653708813,-5.468580839152991e-08
Lithuania,Wood-based panels,2019,47561.81177023357,-476.4607924039228,-7.064502764595201e-08
Lithuania,Wood-based panels,2020,47911.490408592836,-349.67863835926255,-5.184698818438512e-08
Lithuania,Wood-based panels,2021,48255.83629433524,-344.3458857424048,-5.1056298872582194e-08
Lithuania,Wood-based panels,2022,48864.23243509392,-608.396140758683,-9.020713323909968e-08
Luxembourg,Wood-based panels,2006,4026.089234721204,4026.089234721204,1.5073790946278982e-05
Luxembourg,Wood-based panels,2007,4273.85022919099,-247.76099446978606,-9.276241080479568e-07
Luxembourg,Wood-based panels,2008,4223.4608106644655,50.38941852652442,1.8865939538123124e-07
Luxembourg,Wood-based panels,2009,4220.730558749867,2.730251914598739,1.0222139697355519e-08
Luxembourg,Wood-based panels,2010,4237.710840324877,-16.98028157500994,-6.357465017497979e-08
Luxembourg,Wood-based panels,2011,4278.716086632549,-41.00524630767268,-1.5352479155503322e-07
Luxembourg,Wood-based panels,2012,4287.69958514673,-8.98349851418061,-3.3634470245005266e-08
Luxembourg,Wood-based panels,2013,4334.381377908273,-46.681792761542965,-1.7477794059220483e-07
Luxembourg,Wood-based panels,2014,4383.8352282879805,-49.453850379707546,-1.8515660201552684e-07
Luxembourg,Wood-based panels,2015,4458.888335131869,-75.0531068438886,-2.8100093576586087e-07
Luxembourg,Wood-based panels,2016,4393.728490771795,65.1598443600742,2.439602837178171e-07
Luxembourg,Wood-based panels,2017,4384.440236532609,9.288254239186244,3.4775484221744584e-08
Luxembourg,Wood-based panels,2018,4352.296536088847,32.1437004437621,1.2034691545097786e-07
Luxembourg,Wood-based panels,2019,4336.677419457093,15.619116631753968,5.847841047390793e-08
Luxembourg,Wood-based panels,2020,4250.927458151879,85.74996130521322,3.2105025870242623e-07
Luxembourg,Wood-based panels,2021,4130.420809346202,120.50664880567729,4.5118027093585427e-07
Luxembourg,Wood-based panels,2022,4113.268493434926,17.152315911275764,6.421875155209008e-08
Malta,Wood-based panels,2006,1060.0507191284419,1060.0507191284419,3.247933841872943e-05
Malta,Wood-based panels,2007,1060.8955157505632,-0.8447966221212937,-2.5884077893401615e-08
Malta,Wood-based panels,2008,1061.7640628384784,-0.8685470879152035,-2.661177837244765e-08
Malta,Wood-based panels,2009,1062.6570281086658,-0.8929652701874602,-2.7359937296619604e-08
Malta,Wood-based panels,2010,1046.64985096702,16.007177141645798,4.904506115891514e-07
Malta,Wood-based panels,2011,1034.8410867329446,11.808764234075397,3.618136782934922e-07
Malta,Wood-based panels,2012,1040.0354059021986,-5.1943191692539585,-1.5915092278962098e-07
Malta,Wood-based panels,2013,1041.7692895920381,-1.7338836898395584,-5.3125189318597895e-08
Malta,Wood-based panels,2014,1043.9112187814612,-2.141929189423081,-6.562746645691183e-08
Malta,Wood-based panels,2015,1050.6439065941247,-6.732687812663471,-2.0628564462928913e-07
Malta,Wood-based panels,2016,1057.232401274747,-6.5884946806222615,-2.0186765080247154e-07
Malta,Wood-based panels,2017,1062.7800145704273,-5.547613295680321,-1.6997564965079e-07
Malta,Wood-based panels,2018,1067.3529222238935,-4.572907653466245,-1.4011123482529515e-07
Malta,Wood-based panels,2019,1066.7648310431384,0.5880911807551001,1.801877224942547e-08
Malta,Wood-based panels,2020,1061.2232081320108,5.541622911127661,1.6979210774696096e-07
Malta,Wood-based panels,2021,1064.261255513675,-3.038047381664228,-9.308400745422395e-08
Malta,Wood-based panels,2022,1057.9957717410982,6.265483772576772,1.91970784165773e-07
Montenegro,Wood-based panels,2006,1135.0864955188254,1135.0864955188254,7.956828530103719e-07
Montenegro,Wood-based panels,2007,1129.5849482737037,5.501547245121628,3.856522674925198e-09
Montenegro,Wood-based panels,2008,1123.9287314829926,5.656216790711142,3.964944284903237e-09
Montenegro,Wood-based panels,2009,1111.2767030108114,12.6520284721812,8.868929505246356e-09
Montenegro,Wood-based panels,2010,1100.5595112406118,10.717191770199634,7.512630762181679e-09
Montenegro,Wood-based panels,2011,1091.611480957164,8.948030283447679,6.272468479595946e-09
Montenegro,Wood-based panels,2012,1087.893448682434,3.718032274730149,2.6062987619192086e-09
Montenegro,Wood-based panels,2013,1085.7158058313792,2.1776428510547703,1.5265031197229705e-09
Montenegro,Wood-based panels,2014,1083.476941106691,2.2388647246882556,1.569418963820883e-09
Montenegro,Wood-based panels,2015,1082.8930335551986,0.5839075514923024,4.0931261917034275e-10
Montenegro,Wood-based panels,2016,1082.92485249949,-0.031818944291444495,-2.2304721687330435e-11
Montenegro,Wood-based panels,2017,1091.9434192800277,-9.01856678053764,-6.3219137698601426e-09
Montenegro,Wood-based panels,2018,1093.628701215479,-1.6852819354512576,-1.181363661554071e-09
Montenegro,Wood-based panels,2019,1095.36136287513,-1.7326616596510576,-1.2145763147527245e-09
Montenegro,Wood-based panels,2020,1064.920317498486,30.44104537664407,2.1338830062316282e-08
Montenegro,Wood-based panels,2021,1095.6789544499195,-30.758636951433573,-2.1561458180365615e-08
Montenegro,Wood-based panels,2022,1127.3023343887826,-31.62337993886308,-2.2167633278100454e-08
Netherlands,Wood-based panels,2006,54993.22479282449,54993.22479282449,1.2816780414882034e-05
Netherlands,Wood-based panels,2007,54640.340220824204,352.8845720002864,8.224365979929658e-08
Netherlands,Wood-based panels,2008,54434.89774245118,205.442478373021,4.788064608169204e-08
Netherlands,Wood-based panels,2009,54360.941963689584,73.9557787615995,1.7236213740327808e-08
Netherlands,Wood-based panels,2010,54119.23742280257,241.7045408870108,5.633192156850754e-08
Netherlands,Wood-based panels,2011,53946.22195380606,173.01546899651294,4.032317222458059e-08
Netherlands,Wood-based panels,2012,54019.70821400771,-73.48626020165102,-1.7126787237222343e-08
Netherlands,Wood-based panels,2013,54141.183407996854,-121.47519398914301,-2.8311140019146332e-08
Netherlands,Wood-based panels,2014,54425.4005595977,-284.2171516008457,-6.623995657527947e-08
Netherlands,Wood-based panels,2015,54733.99780935467,-308.59724975696736,-7.192200860509703e-08
Netherlands,Wood-based panels,2016,55002.095172564186,-268.09736320951924,-6.248306126818788e-08
Netherlands,Wood-based panels,2017,54969.96739132339,32.12778124079341,7.487735424352559e-09
Netherlands,Wood-based panels,2018,55130.6088539176,-160.64146259420522,-3.743927291683502e-08
Netherlands,Wood-based panels,2019,55320.03162276241,-189.42276884481544,-4.414707526261917e-08
Netherlands,Wood-based panels,2020,55202.91914453493,117.11247822748555,2.7294360767877472e-08
Netherlands,Wood-based panels,2021,55106.8230360264,96.09610850852914,2.2396262923631994e-08
Netherlands,Wood-based panels,2022,54985.23224286863,121.59079315776762,2.8338081686342365e-08
