Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2015,2015,m3,3697,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2016,2016,m3,4275,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2017,2017,m3,3682,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2018,2018,m3,4144,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2019,2019,m3,3779,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2020,2020,m3,2448,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2021,2021,m3,2448,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2022,2022,m3,2448,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2006,2006,m3,10000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2007,2007,m3,10000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2008,2008,m3,10000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2009,2009,m3,4000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2010,2010,m3,4000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2011,2011,m3,8000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2012,2012,m3,8000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2013,2013,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2014,2014,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2015,2015,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2016,2016,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2017,2017,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2018,2018,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2019,2019,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2020,2020,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2021,2021,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1872,Sawnwood,2022,2022,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1872,Sawnwood,2022,2022,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1872,Sawnwood,2022,2022,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2006,2006,m3,1500,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2007,2007,m3,1500,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2008,2008,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2009,2009,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2010,2010,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2011,2011,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2012,2012,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2013,2013,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2014,2014,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2015,2015,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2016,2016,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2017,2017,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2018,2018,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2019,2019,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2020,2020,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2021,2021,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1873,Wood-based panels,2022,2022,m3,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1873,Wood-based panels,2022,2022,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1873,Wood-based panels,2022,2022,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5510,Production,1876,Paper and paperboard,2006,2006,t,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5610,Import Quantity,1876,Paper and paperboard,2006,2006,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5910,Export Quantity,1876,Paper and paperboard,2006,2006,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5510,Production,1876,Paper and paperboard,2007,2007,t,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5610,Import Quantity,1876,Paper and paperboard,2007,2007,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5910,Export Quantity,1876,Paper and paperboard,2007,2007,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5510,Production,1876,Paper and paperboard,2008,2008,t,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5610,Import Quantity,1876,Paper and paperboard,2008,2008,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5910,Export Quantity,1876,Paper and paperboard,2008,2008,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5510,Production,1876,Paper and paperboard,2009,2009,t,0,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5610,Import Quantity,1876,Paper and paperboard,2009,2009,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5910,Export Quantity,1876,Paper and paperboard,2009,2009,t,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5510,Production,1876,Paper and paperboard,2010,2010,t,0,E,Estimated value,
